Date,amgn,gd,nwl,zion,mat,vno,sbac,flir,wfc,aee,fcx,ksu,mtb,duk,tss,etr,pnr,incy,regn,mdlz,wynn,pep,dva,ads,mnst,sti,akam,tfx,wat,antm,hon,o,usb,ma,rtn,sna,dre,csx,pcar,pru,amp,ndaq,ual,apa,re,gww,dte,cf,aig,msci
2017-07-04,164.59012,155.72562,45.918507,40.53626,21.731441,96.11959,109.71217,32.879997,53.034676,41.314518,12.6308,98.34093,140.5963,68.0002,57.90661,71.7639,61.354298,127.999084,556.0018,46.247913,131.62141,105.30532,75.61431,264.0126,51.270325,47.11046,57.19862,191.04608,161.83473,158.51393,98.49211,44.56508,41.08067,90.61923,114.4436,109.68389,18.892794,35.151295,54.549538,75.536674,112.62147,51.604183,56.093513,69.21327,166.95354,184.3763,76.42549,41.40597,260.88467,74.549484
2017-07-05,165.00226,156.54538,46.13403,40.941666,21.99537,96.38677,110.05982,32.851223,53.436733,41.44322,13.02583,98.855705,141.34529,67.956314,58.789062,71.56257,61.54344,128.24829,557.46173,46.339344,131.72151,105.622185,75.57183,265.14017,51.37131,47.312084,57.412945,192.77728,162.88544,159.31578,99.62279,44.919956,41.474022,91.32379,115.94791,111.10917,18.922712,35.49665,55.018723,75.97067,113.72117,52.14809,56.64983,71.5611,168.08896,186.39244,76.65811,42.490005,265.5052,76.90643
2017-07-06,165.1323,156.76161,46.196564,41.088314,22.037603,96.45657,110.2184,32.737263,53.569664,41.43865,13.177672,98.93742,141.67216,67.92657,59.109913,71.407364,61.664272,128.42838,558.4886,46.27827,131.45866,105.71163,75.54725,265.42862,51.25041,47.320816,57.535908,193.66368,163.22571,159.68102,100.16961,45.156994,41.54935,92.003365,117.29703,112.39573,18.910336,35.622406,55.229733,76.32103,114.10955,52.46951,56.759583,73.13302,168.76466,188.11092,76.69242,43.3342,269.68216,78.3283
2017-07-07,164.77492,156.69443,46.047596,40.913635,21.924786,96.044235,110.3833,32.49083,53.494392,41.327595,13.058439,98.74105,141.39835,67.854576,58.78871,71.15538,61.596733,128.32185,557.877,46.05617,130.41495,105.6268,75.49136,264.58685,50.901875,47.223175,57.408226,193.15485,162.6749,159.6262,100.26839,45.239475,41.501392,92.6807,118.35703,113.47493,18.855492,35.60473,55.245995,76.66589,113.96405,52.58942,56.57572,73.64328,168.88991,189.16171,76.56641,43.866825,272.0405,78.81777
2017-07-10,163.73639,156.29486,45.73279,40.401424,21.694132,95.42433,110.4758,32.259975,53.235493,41.14099,12.693381,98.56497,140.72894,67.76387,57.98652,70.715385,61.415455,128.02202,556.04193,45.703278,128.36218,105.37561,75.42545,262.82764,50.448982,47.058212,56.997993,191.60773,161.63133,159.23581,100.02491,45.174477,41.374355,93.39208,119.372185,114.304214,18.77182,35.49821,55.108982,77.00428,113.44927,52.575195,56.225098,73.14897,168.59299,189.29562,76.31075,44.10272,271.9923,78.5934
2017-07-11,164.26308,156.46672,46.071224,40.234455,21.86528,95.816246,109.91534,32.498783,53.556747,41.229347,12.641385,98.61968,141.52708,67.92769,58.73139,70.889305,61.554768,128.55518,557.90497,45.804035,130.9369,105.29401,75.44279,263.90125,50.636566,47.185,57.001854,193.81673,162.18088,159.9318,100.547646,45.456882,41.646626,93.684814,120.61101,114.800575,18.85462,35.662766,55.29037,77.03872,114.40704,52.910614,56.864124,73.601234,169.09222,190.14525,76.389046,44.61818,274.90073,79.81075
2017-07-12,164.91092,156.8996,46.16154,40.359135,22.045385,95.84544,110.18408,32.938126,53.76575,41.32481,12.767935,98.828476,141.861,67.92324,59.243996,71.187645,61.61839,129.05316,558.71857,45.827744,132.21202,105.43305,75.36629,264.50592,50.83106,47.254562,57.149975,194.87581,162.50786,160.2248,100.87369,45.610466,41.685844,93.792496,121.25314,114.94407,18.940123,35.765003,55.465057,77.04557,114.98279,53.12834,56.97193,73.92415,169.66386,190.71701,76.57499,44.756878,278.9636,80.50062
2017-07-13,165.39394,156.9575,46.147495,40.58262,22.155424,96.02276,110.28347,33.47975,53.760372,41.30852,12.795303,98.994026,141.83,67.91795,59.50485,71.47196,61.647243,129.56056,558.96216,45.790443,132.80289,105.452866,75.34687,264.8255,50.91194,47.225918,57.336353,195.13158,162.57043,160.22221,100.86138,45.70188,41.59841,93.89186,121.60513,115.097,18.988375,35.76984,55.506176,77.07953,115.04947,53.183235,56.82547,73.88587,170.0035,191.37833,76.75948,44.729183,282.3456,80.60105
2017-07-14,165.34988,156.77017,45.953083,40.652115,21.751152,96.14416,110.40121,33.947742,53.586327,41.207882,12.712326,99.06426,141.4803,67.87087,59.352848,71.4282,61.566433,129.75,558.0653,45.635216,132.2749,105.38525,75.32264,264.49902,50.801857,47.14002,57.39981,194.35315,162.09485,159.90324,100.58208,45.709843,41.458145,94.10089,121.718094,115.38252,18.989769,35.698536,55.41788,77.187836,114.762825,53.133068,56.547512,73.45381,170.01022,191.3154,76.85017,44.56669,283.902,80.157455
2017-07-17,164.74806,156.31418,45.629623,40.382645,21.568584,96.05207,110.51645,34.286636,53.197685,41.040466,12.542638,98.81985,140.7478,67.79551,58.816322,71.14349,61.359493,129.62183,556.1055,45.387585,125.39116,105.17602,75.30835,263.42395,50.559025,46.98351,57.209373,192.63689,161.15584,159.29243,100.1298,45.665382,41.299973,94.46365,121.78638,115.73178,18.943796,35.55115,55.22912,77.36486,114.22974,53.01123,56.203533,72.70698,169.72446,190.72559,76.82977,44.34596,283.08737,79.4399
2017-07-18,165.78258,156.38678,45.98534,40.392372,21.904327,96.40014,110.0156,34.728897,53.40906,41.141457,12.710492,98.75026,141.407,67.96416,59.688393,71.28925,61.409966,130.09892,557.97394,45.58907,125.80646,105.16975,75.378105,265.14014,50.92162,47.103962,57.53224,194.39441,162.08257,159.74191,100.5099,45.99326,41.546215,94.50259,122.22831,116.11723,19.044178,35.68465,55.359837,77.295654,115.07309,53.275948,56.836876,73.15185,170.22836,190.97603,77.11257,44.475826,285.18475,80.313286
2017-07-19,166.75092,156.69138,46.100975,40.56008,21.9075,93.58499,110.24055,35.17477,53.555412,41.262524,13.032512,98.77269,141.60643,67.95586,60.23444,71.55761,61.387627,130.21408,558.4545,45.72075,126.74063,105.324135,75.36549,265.98254,51.26766,47.13179,57.89245,195.22069,162.73558,159.83293,100.72661,46.224796,41.575504,94.414215,122.257744,116.25829,19.14635,35.758316,55.504253,77.2148,115.60423,53.454445,56.94762,73.559944,170.86285,191.50923,77.40952,44.335056,288.43277,80.70307
2017-07-20,167.44565,156.76932,46.097263,40.693,21.926792,91.05839,110.351006,35.482235,53.555645,41.274002,13.28092,98.57446,141.25525,67.95817,60.462166,71.70202,61.317913,130.17668,558.73,45.767372,127.93217,105.40339,75.38208,266.07028,51.488266,47.0625,58.19158,195.39015,162.81427,159.6221,100.652756,46.389637,41.495914,94.36358,122.14898,116.5209,19.207302,35.63468,55.525524,77.19364,115.64704,53.499516,56.742737,73.567696,171.31024,192.88832,77.69693,44.14393,291.02707,80.606964
2017-07-21,167.62383,156.5978,45.906143,40.61699,21.894306,89.446045,110.48872,35.625183,53.391495,41.208057,13.323782,98.00493,140.54599,67.90472,60.21437,71.540405,61.146294,129.81888,558.36346,45.699276,127.845146,105.37002,75.39123,263.73886,51.528297,46.900364,58.32822,194.687,162.16902,159.14404,100.35096,46.473747,41.371185,94.45385,121.99105,117.14203,19.212534,35.47034,55.43775,77.26703,115.380646,53.457832,56.48036,73.24929,171.45482,193.02837,77.836464,43.937733,291.85455,80.09204
2017-07-24,167.13678,156.08177,45.520622,40.231544,21.671421,88.49532,110.60111,35.562065,53.021973,41.07766,13.128431,97.2883,139.4202,67.81882,59.47774,71.203674,60.83416,129.28879,556.9333,45.496998,126.0959,105.19498,75.39242,259.72543,51.34181,46.71389,58.217995,193.00128,161.02809,158.41182,99.739624,46.45664,41.220615,94.71709,121.87067,117.66762,19.161966,35.310493,55.262264,77.41298,114.864685,53.37902,56.124477,72.52297,171.31775,192.11124,77.90021,43.734924,290.38104,79.287056
2017-07-25,168.09866,156.25378,45.743702,40.172703,21.455486,88.31177,110.08922,35.627407,53.19936,41.20352,13.265291,97.43615,139.66766,67.97239,60.261086,71.49777,60.821507,129.68068,559.10516,45.70835,127.51431,105.23308,75.46525,258.51566,51.7019,46.85144,58.427757,194.66052,161.66196,158.71387,99.93948,46.749622,41.465973,94.68715,122.15092,117.95393,19.2403,35.41389,55.398335,77.32558,115.63001,53.672413,56.74681,72.94106,171.88087,191.81792,78.24887,43.856358,291.90814,80.12348
2017-07-26,168.97014,156.62662,45.73633,40.521347,21.460247,88.24362,110.33927,35.78604,53.37225,41.31301,12.946015,97.809685,139.7837,67.96414,60.827827,71.69702,60.3226,129.93396,560.3129,45.843407,127.57479,105.428535,75.44152,257.4173,52.05369,47.005745,58.54686,195.27025,160.75449,158.80089,99.99321,46.934155,41.50197,94.53407,122.0476,117.9626,19.269312,35.505634,55.562412,77.234085,116.13126,53.893417,56.880238,73.33499,172.55647,191.62553,78.663635,43.730236,294.6305,80.561226
2017-07-27,169.16927,156.23927,45.665615,40.97014,21.449997,88.231346,110.45934,35.77366,53.393337,41.30243,12.887244,97.8757,139.5689,67.96092,61.153248,71.67085,59.924038,130.00856,560.76715,45.88785,119.60553,105.55171,75.442474,256.10822,52.28892,47.080463,57.07222,195.25502,159.24683,158.2243,99.77383,47.050407,41.430553,94.439384,121.72111,118.114044,19.330288,35.509544,55.5816,77.23061,116.18321,54.06782,56.756516,73.43645,172.99834,191.30556,78.94357,43.465637,296.7677,80.540474
2017-07-28,168.38177,155.20927,45.406307,41.182274,21.172722,87.95045,110.58311,35.58616,53.223194,41.210827,12.851856,97.55494,138.8867,67.89903,60.972717,71.39451,59.495304,129.88977,559.70715,45.797245,117.000404,105.562874,75.41623,254.26991,52.319347,47.04653,55.373558,194.09009,157.54636,157.51744,99.31984,47.0373,41.30072,94.508865,121.48814,118.60213,19.34956,35.410217,55.49162,77.309135,115.940834,54.125652,56.427734,73.137764,173.04485,190.62584,79.03926,43.12787,297.2473,80.08256
2017-07-31,166.8661,154.33022,44.99103,41.050556,19.824247,87.7293,110.64763,34.866844,52.780983,41.05563,12.790865,96.955376,137.98224,67.81035,60.282322,70.90174,59.098778,129.24347,556.8814,45.58917,116.02408,105.42027,75.386055,251.74426,52.14628,46.942326,53.9185,191.9663,155.73112,156.68437,98.71171,46.95249,41.14643,94.73239,121.417755,119.15524,19.323614,35.255833,55.304127,77.45752,115.47418,54.102024,56.04277,72.521576,172.77017,189.61617,79.04001,42.79155,295.5259,79.31944
2017-08-01,166.75874,154.52805,45.477657,41.393314,19.469471,88.30545,110.37859,34.45293,52.686516,41.172043,13.546157,97.236664,138.79573,67.98595,60.498493,70.79561,59.289543,129.59581,554.35376,45.965153,123.132324,105.74679,75.491554,253.29303,52.624733,46.959,54.003185,190.27617,155.26382,156.58665,98.98188,46.95354,41.195686,94.02976,121.17289,118.97692,19.418648,35.133327,55.476105,77.131004,115.602776,54.21352,56.46325,72.52416,172.3148,189.43973,79.14068,42.567383,293.29907,78.99844
2017-08-02,165.57632,154.71593,45.67822,41.30267,20.111954,88.49438,110.11047,34.337143,52.925083,41.01786,14.320781,97.85887,140.73192,67.831154,61.5457,70.70926,59.257675,130.28452,552.7225,45.94547,126.93683,105.79186,75.415726,254.67497,52.26411,46.995106,54.17219,192.63075,156.01872,157.89178,96.08462,46.491493,39.664207,92.89497,118.25496,116.2862,19.131845,33.78298,54.710346,75.677216,114.563675,52.019005,55.875397,70.9313,171.34155,180.8955,78.80052,40.311115,292.58157,80.034424
2017-08-03,165.15192,155.15363,45.674145,41.395695,20.524738,88.99621,110.0608,34.023598,52.859684,41.158726,14.623579,97.22853,141.2256,67.78722,62.238647,70.99287,59.325066,130.22269,551.3413,45.984222,125.33787,106.06757,75.45023,254.21233,52.183773,47.068634,54.059322,193.28287,156.92702,157.88802,96.5687,46.438828,40.005272,93.03918,119.19688,116.557144,18.956835,34.044197,54.666187,75.494385,114.285835,52.157387,56.43984,72.14749,169.72375,181.10466,78.95702,40.81567,300.57474,82.21562
2017-08-04,164.38841,155.49704,45.51382,41.302876,20.385933,89.20949,110.22166,33.80424,52.60552,41.215153,14.538257,97.116905,141.09837,67.808556,62.33057,71.126785,59.37627,129.62654,549.9361,45.727177,124.663414,106.1034,75.348236,253.18811,52.01539,47.008884,53.997295,192.66444,157.11446,157.98639,97.48505,46.65619,40.674305,93.95067,120.99214,118.09262,18.950083,34.479435,55.0731,76.38317,115.13328,52.831367,56.918697,73.46467,170.4757,183.49068,79.09212,42.06934,305.47433,83.64162
2017-08-07,163.28966,155.3349,45.030067,40.985985,20.399456,89.3641,110.42064,33.650635,52.115555,41.169212,14.240746,97.11258,140.48582,67.85289,61.90522,70.947525,59.262466,128.80807,546.26984,45.37979,122.469505,105.91983,75.185844,251.40587,51.70111,46.893616,53.99239,191.956,156.36833,157.72935,98.20105,46.865837,41.079056,95.07246,122.942665,119.74438,18.946201,34.760036,55.258556,77.07415,115.17303,53.482677,57.022026,74.126274,170.89932,186.15402,79.072205,43.341354,306.78827,84.25371
2017-08-08,163.8985,155.76988,45.21756,40.93632,20.725315,89.60525,109.83406,33.714066,52.320972,41.34643,14.38535,97.514534,141.67523,68.10136,62.924145,71.328156,59.49665,129.06975,545.9975,45.498257,123.91698,105.91213,75.09346,252.3213,51.945015,47.059906,54.07431,194.80411,157.42323,158.52975,99.5351,47.43153,41.73097,95.85779,125.18975,121.23316,19.098936,35.24743,55.63564,77.41585,116.41484,54.394127,57.991707,75.67409,171.98552,189.28935,79.344315,44.741024,310.24615,86.01437
2017-08-09,164.5691,156.33742,45.20624,41.113155,20.70414,89.707466,110.062515,33.893227,52.476574,41.51756,14.610104,97.9018,142.33014,68.15155,63.555656,71.75926,59.592724,129.50551,545.1273,45.567104,125.20827,106.06661,74.928795,252.5924,52.188866,47.145714,54.40571,196.43764,158.2189,158.91672,100.52973,47.83977,42.001667,96.38786,126.65762,122.23096,19.245056,35.56326,55.950764,77.65226,117.20504,55.069687,58.285255,76.78481,172.9988,191.67671,79.73091,45.549427,314.2966,86.911026
2017-08-10,165.00291,156.56302,45.18541,41.211067,20.533428,89.7544,110.16887,34.04419,52.492943,41.55696,14.731308,98.17443,142.38327,68.19025,63.74726,72.32884,59.569794,129.72707,544.05524,45.554703,125.118324,106.15236,74.80186,252.03084,52.15799,47.10825,54.65903,197.0187,158.31639,159.00389,100.987816,48.122627,42.04962,96.81643,127.71475,123.088974,19.337164,35.712925,56.073227,77.86425,117.41565,55.50949,58.191547,77.17199,173.68504,193.15764,80.0242,45.957584,317.2519,87.05121
2017-08-11,164.7086,156.47044,44.98649,41.05075,20.20705,89.42342,110.268875,34.07525,52.32113,41.502514,14.615018,98.253624,141.80025,68.16329,63.408577,72.53759,59.400368,129.38913,541.6962,45.414597,123.32367,106.12112,74.678,249.96794,51.94655,46.967297,54.629192,196.02957,157.66095,158.75093,101.00413,48.25636,41.984333,97.23489,128.3889,123.82848,19.367104,35.728924,56.039185,78.07443,117.25996,55.756485,57.84952,76.81871,173.97935,193.86635,80.17912,46.11578,318.16647,86.60442
2017-08-14,163.64519,156.02882,44.63841,40.604576,19.88922,88.77979,110.36394,33.9823,51.960663,41.367508,14.204712,98.07452,140.70233,68.08927,62.53472,72.40808,59.093018,128.402,537.64215,45.16119,121.2033,105.95116,74.56973,246.73601,51.67346,46.75966,54.284107,193.73094,156.5044,158.14796,100.735115,48.245087,41.8581,97.69223,129.0736,124.44527,19.3403,35.660286,55.86954,78.29449,116.82321,55.84693,57.40997,75.9434,173.9291,193.86465,80.1798,46.055145,316.5986,85.67366
2017-08-15,164.09854,156.19185,44.939175,40.50272,19.84264,88.72186,109.791695,34.08211,52.26777,41.468838,14.23613,98.12982,141.15614,68.2459,63.18241,72.793304,59.20445,128.22023,537.94183,45.378506,123.093704,105.98128,74.54786,246.49988,52.080692,46.874844,54.3763,195.33475,157.50468,158.58482,101.20439,48.575916,42.127296,97.870316,129.9951,124.87403,19.44676,35.841293,55.96492,78.269,117.48257,56.236248,58.01943,76.160385,174.4477,194.70064,80.44006,46.311573,318.1946,86.47187
2017-08-16,164.60484,156.58197,44.983513,40.80257,19.89118,88.59099,110.043304,34.276947,52.557747,41.575336,14.391446,98.33559,141.3989,68.229645,63.55548,73.145096,59.255676,128.13496,537.99225,45.508152,121.527336,106.19127,74.47892,245.9473,52.50035,46.982616,54.4994,195.93141,158.39479,158.77736,101.505005,48.755047,42.181004,97.89282,130.30328,124.9572,19.548473,35.967213,56.097214,78.23836,117.97457,56.51348,58.13755,76.23468,175.04211,195.35744,80.782005,46.238262,320.99698,86.782364
2017-08-17,164.95125,156.70444,44.956154,41.120216,19.889393,88.46001,110.15332,34.45279,52.6574,41.57801,14.425705,98.437035,141.23553,68.2342,63.625862,73.439575,59.23111,127.91716,537.7783,45.57377,123.824585,106.362404,74.450645,245.45235,52.784584,47.01438,54.458004,195.80354,158.89476,158.7436,101.485725,48.862816,42.10395,97.90652,130.2795,125.04557,19.603907,35.987183,56.116974,78.26277,117.99276,56.655937,58.00385,76.01704,175.45233,195.62386,81.04559,46.03243,323.17996,86.73592
2017-08-18,164.68024,156.47395,44.77858,41.085155,19.757336,88.0669,110.26216,34.520683,52.489285,41.50501,14.339797,98.43126,140.522,68.190575,63.326233,73.56656,59.066593,127.2597,536.03876,45.48732,124.323616,106.428276,74.418144,244.31795,52.836674,46.95081,54.181976,195.06058,158.72414,158.42674,101.19522,48.871613,41.976524,98.01613,130.1638,125.209015,19.609053,35.908344,56.02638,78.33554,117.734726,56.6888,57.697132,75.41503,175.5651,195.60616,81.19132,45.747845,323.60593,86.25434
2017-08-21,163.56918,155.79092,44.41238,40.630005,19.36656,87.41788,110.38083,34.44874,52.07602,41.36437,14.038112,98.28765,139.2132,68.11059,62.584305,73.251785,58.73113,126.13204,532.555,45.245586,123.750755,106.311295,74.37483,242.06429,52.59316,46.785465,53.601273,193.31042,157.86234,157.80966,100.703125,48.77622,41.811024,98.24749,129.98555,125.4202,19.5676,35.75007,55.831387,78.44646,117.22561,56.604652,57.295025,74.53246,175.38567,195.23853,81.1285,45.412525,321.73657,85.42228
2017-08-22,163.88799,155.78375,44.572945,40.43399,19.258455,87.139496,109.87071,34.448116,52.2736,41.463116,14.144325,98.40635,139.33371,68.26443,63.32778,73.41454,58.756172,125.615456,533.08344,45.395058,126.06731,106.33591,74.37174,242.38689,52.888947,46.883663,53.346302,194.93716,158.7558,158.12752,101.03108,49.040478,42.036617,98.23708,130.20941,125.70261,19.655432,35.853077,55.917225,78.35255,117.76133,56.80971,57.91062,74.79119,175.71434,195.56903,81.38093,45.4581,323.1338,86.227875
2017-08-23,164.25716,156.1284,44.47468,40.498074,19.221731,86.94583,110.12115,34.502705,52.43434,41.567284,14.292164,98.67351,139.31252,68.25343,63.83257,73.75761,58.754242,125.22706,533.40784,45.466507,127.02514,106.502014,74.309814,242.36685,53.195583,46.903828,53.21774,195.55121,159.44498,158.24406,101.216736,49.192158,42.066864,98.137245,130.10463,125.63119,19.743423,35.930656,56.055603,78.2337,118.17982,56.97582,58.00608,75.059814,176.15979,196.01463,81.7714,45.27826,325.706,86.61487
2017-08-24,164.4718,156.22134,44.334263,40.559994,19.057272,86.78808,110.246574,34.5431,52.43975,41.57262,14.4309225,98.464836,138.98273,68.25489,64.02026,73.9786,58.676716,124.89272,533.6113,45.45475,126.331635,106.57605,74.28124,241.6683,53.4158,46.853405,53.14328,195.2813,159.60948,158.1409,101.114075,49.278694,41.97622,98.05055,129.86336,125.600975,19.78861,35.922176,56.08249,78.18873,118.15598,57.01108,57.8425,75.05738,176.46942,196.03224,82.085266,45.008488,327.6542,86.518005
2017-08-25,164.17252,155.99904,44.049755,40.518166,18.706688,86.552765,110.369576,34.472984,52.275124,41.504406,14.404167,98.17813,138.32347,68.20197,63.8191,73.99161,58.481686,124.40184,532.87866,45.26362,125.10275,106.48738,74.25369,240.38261,53.416515,46.762962,52.93405,194.04382,159.13405,157.80139,100.76999,49.29177,41.842613,98.077644,129.60677,125.66577,19.788103,35.83115,56.008167,78.23637,117.870735,56.95726,57.513565,74.738785,176.54222,195.69463,82.29759,44.701126,327.90976,86.00914
2017-08-28,163.2886,155.4831,43.61282,40.287266,18.502365,86.25772,110.48596,34.373997,51.927288,41.3759,14.224551,97.58332,137.3586,68.12262,63.1702,73.73567,58.2242,123.63163,530.9569,44.880558,123.50086,106.200485,74.233864,238.33914,53.19783,46.647366,52.497063,191.92093,158.088,157.19678,100.281815,49.232033,41.68884,98.23673,129.46341,125.9078,19.745493,35.685802,55.855114,78.36356,117.39172,56.863228,57.113724,74.08355,176.36325,194.96121,82.35106,44.39706,325.95404,85.293945
2017-08-29,163.92358,155.61815,43.793747,40.37321,18.703508,86.48414,109.9091,34.404854,52.1499,41.47856,14.513914,97.106514,137.82683,68.29163,63.94179,74.12233,58.358437,123.44052,532.6672,44.873875,124.28109,106.082825,74.26367,239.06909,53.501343,46.79416,52.428547,192.60686,158.60246,157.4592,100.64329,49.4749,41.920654,98.17837,129.65979,125.93445,19.820389,35.802303,55.975986,78.297264,117.89477,57.077682,57.69231,74.49392,176.66559,195.2355,82.624725,44.459743,327.29013,86.17481
2017-08-30,164.55054,155.84312,43.761833,40.51342,18.874352,86.70792,110.18095,34.45986,52.27496,41.579906,14.621529,96.84507,137.73253,68.27628,64.38459,74.503624,58.30485,123.4225,533.3401,44.791176,124.9309,106.10496,74.22884,239.30336,53.752476,46.810734,52.368935,192.38168,158.79663,157.55434,100.85816,49.596996,41.947414,98.03362,129.48862,125.78277,19.894396,35.887688,56.125206,78.18627,118.315765,57.21297,57.800774,74.803215,177.05717,195.46115,82.98889,44.28255,329.74826,86.55448
2017-08-31,165.01018,155.79576,43.608753,40.615135,18.903442,86.593895,110.34403,34.565483,52.222546,41.569016,14.536621,96.29043,137.31557,68.27561,64.51075,74.722404,58.241753,123.76374,533.7689,44.61823,125.225586,106.06551,74.216965,239.0418,53.866158,46.74718,52.455093,191.64067,158.65973,157.36363,100.77314,49.632378,41.851593,97.900085,129.33603,125.686615,19.925222,35.89584,56.171646,78.144104,118.27571,57.23546,57.642,74.724304,177.28386,195.453,83.260544,44.031326,331.58057,86.431274
